Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Cristian Ramírez,0.07,0.04,54.55,1.41,0.0,0.0,1.7,1.22,0.07,1.96,0.0,0.37,0.07,0.11,53.11,84.59,11.74,50.86,0.0,0.26,0.0,0.0,1.22,0.19,0.15,0.04,64.29,59.59,0.89,0.96,27,2,2,Rusia Premier Liga,4
Daniil Fomin,0.18,0.07,50.0,1.68,0.0,0.0,1.93,1.21,0.0,0.82,0.0,0.46,0.11,0.07,42.39,80.54,10.96,54.1,0.0,0.18,0.0,0.0,1.39,0.11,0.18,0.0,54.1,49.53,0.46,1.57,28,2,3,Rusia Premier Liga,4
Artur Yusupov,0.12,0.08,62.5,1.12,0.0,0.0,1.27,0.65,0.0,0.46,0.04,0.88,0.12,0.15,41.35,79.63,11.08,69.31,0.0,0.12,0.0,0.0,1.31,0.31,0.15,0.0,44.12,38.6,0.12,1.12,26,3,4,Rusia Premier Liga,4
Nikita Burmistrov,0.0,0.05,56.52,1.29,0.0,0.0,0.95,0.67,0.0,0.24,0.0,0.24,0.33,0.24,22.1,73.28,6.38,50.0,0.0,0.0,0.0,0.0,0.67,0.14,0.05,0.0,47.22,44.53,0.33,0.67,21,3,4,Rusia Premier Liga,4
Egor Baburin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8,0.0,0.05,0.0,0.0,31.6,51.9,0.75,38.93,4.5,0.15,0.65,0.2,1.95,0.35,0.1,0.0,71.43,69.23,0.2,0.05,20,2,1,Rusia Premier Liga,4
Danijel Miškić,0.11,0.04,78.57,1.81,0.07,0.0,1.07,1.11,0.0,1.04,0.04,0.78,0.11,0.0,47.19,80.53,10.67,64.67,0.0,0.19,0.0,0.0,1.3,0.11,0.3,0.0,58.82,48.84,0.52,1.15,27,2,3,Rusia Premier Liga,4
Kaio,0.0,0.0,66.67,0.25,0.0,0.0,1.45,1.45,0.1,3.5,0.0,0.15,0.05,0.05,50.3,87.38,2.95,50.4,0.0,0.2,0.0,0.0,1.0,0.1,0.2,0.05,80.3,72.99,0.6,0.6,20,2,2,Rusia Premier Liga,4
Mateo Cassierra,0.08,0.08,68.75,1.81,0.04,0.0,0.19,0.15,0.0,0.35,0.0,0.08,0.19,0.23,14.96,81.23,6.54,66.67,0.0,0.0,0.0,0.0,0.31,0.12,0.0,0.0,47.95,48.48,0.5,0.35,26,2,4,Rusia Premier Liga,4
Wilson Isidor,0.4,0.2,46.43,1.95,0.05,0.0,0.35,0.15,0.0,0.5,0.0,0.5,0.15,0.05,13.6,63.24,4.4,28.0,0.0,0.05,0.0,0.0,1.0,0.15,0.1,0.0,33.33,45.26,1.5,0.8,20,1,4,Rusia Premier Liga,4
Milson,0.13,0.0,59.38,0.94,0.06,0.0,0.69,0.44,0.0,0.06,0.0,0.44,0.13,0.13,15.81,75.49,6.13,85.71,0.0,0.0,0.0,0.0,0.94,0.0,0.25,0.0,0.0,50.33,2.94,1.13,16,1,4,Rusia Premier Liga,4
Georgi Gongadze,0.32,0.07,33.33,2.0,0.04,0.0,0.43,0.07,0.0,0.39,0.0,0.18,0.11,0.11,9.54,64.42,2.96,52.0,0.0,0.0,0.0,0.0,0.79,0.07,0.14,0.0,37.0,45.74,1.21,0.57,28,2,4,Rusia Premier Liga,4
Nikolay Zabolotnyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.0,0.0,0.0,0.0,29.0,60.69,2.4,52.89,2.8,0.2,0.2,0.0,0.8,0.2,0.0,0.0,100.0,100.0,0.2,0.0,5,3,1,Rusia Premier Liga,4
Aleksandr Chernikov,0.0,0.0,66.67,0.62,0.0,0.0,1.46,1.69,0.0,0.85,0.0,0.46,0.0,0.08,48.38,87.44,11.92,75.0,0.0,0.15,0.0,0.0,0.38,0.08,0.08,0.08,68.42,64.38,0.85,0.69,13,1,3,Rusia Premier Liga,4
Moisés,0.0,0.0,67.27,0.79,0.0,0.0,1.46,0.54,0.0,1.67,0.0,0.25,0.08,0.08,39.33,80.72,9.5,46.79,0.0,0.25,0.0,0.0,0.75,0.21,0.21,0.0,51.02,57.14,0.79,0.75,24,2,2,Rusia Premier Liga,4
Miloš Šatara,0.0,0.0,0.0,0.67,0.0,0.0,1.17,1.17,0.0,2.67,0.0,0.83,0.0,0.0,30.33,73.63,1.83,27.59,0.0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,67.57,61.4,0.67,0.67,6,2,2,Rusia Premier Liga,4
Silvije Begić,0.0,0.07,100.0,0.67,0.0,0.0,1.13,2.07,0.07,2.73,0.0,0.13,0.07,0.07,44.0,81.67,2.2,55.17,0.0,0.27,0.0,0.0,1.13,0.0,0.07,0.0,53.85,59.14,0.13,0.27,15,2,2,Rusia Premier Liga,4
Anton Miranchuk,0.29,0.07,52.94,1.68,0.0,0.0,1.04,0.36,0.0,0.25,0.0,0.43,0.07,0.11,27.11,75.63,8.46,60.76,0.0,0.0,0.0,0.0,0.89,0.07,0.18,0.0,41.67,45.54,0.93,0.75,28,2,3,Rusia Premier Liga,4
Christopher Martins Pereira,0.11,0.0,57.14,1.56,0.0,0.0,1.11,0.67,0.0,0.44,0.0,0.22,0.06,0.17,25.83,82.8,6.78,60.61,0.0,0.0,0.0,0.0,0.44,0.33,0.06,0.06,68.42,57.14,1.22,1.06,18,2,3,Rusia Premier Liga,4
Aleksey Kashtanov,0.18,0.18,37.04,1.75,0.0,0.0,0.29,0.0,0.0,0.79,0.0,0.21,0.18,0.14,15.82,57.79,4.29,58.82,0.0,0.04,0.0,0.0,1.0,0.04,0.14,0.0,49.69,45.39,1.21,1.18,28,2,4,Rusia Premier Liga,4
Aslan Dashaev,0.33,0.0,50.0,0.5,0.17,0.0,1.17,2.5,0.0,4.17,0.0,0.33,0.0,0.0,29.83,79.89,2.0,53.85,0.0,0.0,0.0,0.0,1.83,0.67,0.0,0.0,64.71,55.88,0.0,0.83,6,3,2,Rusia Premier Liga,4
Anton Mitryushkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,28.11,38.74,1.33,29.49,4.89,0.11,0.33,0.0,2.22,0.0,0.0,0.0,100.0,100.0,0.11,0.0,9,2,1,Rusia Premier Liga,4
Sergey Pesyakov,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,1.03,0.0,0.0,0.0,0.0,40.4,77.64,1.37,49.17,3.47,0.17,0.2,0.0,1.33,0.13,0.1,0.0,100.0,71.43,0.03,0.03,30,3,1,Rusia Premier Liga,4
Olakunle Olusegun,0.21,0.08,61.04,1.38,0.04,0.0,1.04,0.63,0.04,0.63,0.0,0.33,0.08,0.08,19.46,82.44,5.83,62.96,0.0,0.17,0.0,0.0,0.96,0.17,0.08,0.0,50.0,47.37,0.54,1.08,24,1,4,Rusia Premier Liga,4
Joãozinho,0.13,0.13,61.54,1.13,0.0,0.0,0.35,0.04,0.0,0.22,0.0,0.26,0.13,0.09,16.74,79.74,6.83,78.95,0.0,0.04,0.0,0.0,0.78,0.0,0.04,0.0,24.14,38.37,0.43,0.17,23,3,4,Rusia Premier Liga,4
Dmitriy Vorobyev,0.36,0.05,30.95,2.09,0.0,1.14,0.64,0.18,0.0,0.59,0.0,0.91,0.09,0.05,17.68,71.98,5.5,56.0,0.0,0.0,0.0,0.0,0.77,0.27,0.18,0.0,38.64,30.73,0.68,1.05,22,2,4,Rusia Premier Liga,4
Matvey Safonov,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0,0.04,0.67,0.15,0.04,0.0,0.0,39.81,74.23,0.93,49.32,3.74,0.26,0.3,0.0,1.33,0.26,0.07,0.0,100.0,83.33,0.22,0.04,27,1,1,Rusia Premier Liga,4
Roberto Fernández,0.11,0.05,100.0,0.58,0.11,0.0,1.21,1.53,0.05,3.89,0.0,0.47,0.0,0.0,44.11,81.74,3.79,55.71,0.0,0.26,0.0,0.0,1.05,0.11,0.21,0.11,61.45,56.74,0.16,1.05,19,1,2,Rusia Premier Liga,4
Kirill Kaplenko,0.1,0.0,89.47,0.4,0.05,0.0,1.35,1.2,0.0,0.5,0.0,0.6,0.0,0.05,38.35,84.49,7.35,50.0,0.0,0.25,0.0,0.0,0.9,0.1,0.1,0.0,65.38,63.21,0.3,0.5,20,1,3,Rusia Premier Liga,4
Sergey Borodin,0.1,0.0,0.0,0.3,0.1,0.0,0.8,1.4,0.0,3.5,0.1,0.1,0.0,0.0,47.8,84.31,2.6,38.57,0.0,0.3,0.0,0.0,1.1,0.3,0.2,0.0,68.57,59.32,0.3,1.2,10,1,2,Rusia Premier Liga,4
Matías Pérez,0.0,0.0,33.33,0.9,0.0,0.0,1.6,2.6,0.1,2.5,0.1,0.4,0.0,0.1,42.3,83.22,3.2,48.53,0.0,0.3,0.0,0.0,1.3,0.2,0.4,0.0,62.5,56.41,0.7,1.4,10,1,2,Rusia Premier Liga,4
Nikita Goylo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.09,0.0,0.0,22.09,45.27,0.55,26.82,3.73,0.18,0.36,0.0,1.45,0.18,0.0,0.0,100.0,66.67,0.0,0.0,11,2,1,Rusia Premier Liga,4
Ivan Oleynikov,0.08,0.04,31.82,1.75,0.0,0.0,1.29,0.46,0.0,0.42,0.0,0.46,0.08,0.25,16.46,69.62,5.46,45.71,0.0,0.08,0.0,0.0,0.71,0.08,0.08,0.0,28.0,47.06,1.17,0.71,24,2,3,Rusia Premier Liga,4
Mihajlo Banjac,0.11,0.04,50.0,1.04,0.0,0.0,1.48,0.3,0.0,0.52,0.0,0.48,0.04,0.11,31.59,82.53,6.81,66.02,0.0,0.11,0.0,0.0,0.81,0.19,0.15,0.0,40.0,57.14,0.81,0.56,27,1,3,Rusia Premier Liga,4
Kirill Gotsuk,0.08,0.15,100.0,1.15,0.04,0.0,0.77,1.15,0.08,5.15,0.0,0.27,0.0,0.0,36.19,74.92,1.58,40.11,0.0,0.23,0.0,0.0,1.46,0.15,0.12,0.04,71.17,65.92,0.62,0.81,26,3,2,Rusia Premier Liga,4
Anton Zinkovskiy,0.11,0.0,46.94,1.07,0.0,0.0,0.57,0.18,0.0,0.18,0.0,0.61,0.29,0.11,19.21,78.25,7.64,48.0,0.0,0.04,0.0,0.0,0.46,0.11,0.11,0.0,41.18,40.91,0.61,0.36,28,2,3,Rusia Premier Liga,4
Saša Zdjelar,0.0,0.0,100.0,0.26,0.0,0.0,1.96,0.63,0.04,0.89,0.0,0.74,0.04,0.0,43.63,82.34,10.7,63.29,0.0,0.26,0.0,0.0,0.67,0.11,0.22,0.0,51.85,55.37,1.07,1.37,27,2,3,Rusia Premier Liga,4
Anton Shunin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.04,0.0,0.0,25.46,63.67,0.79,37.98,3.0,0.25,0.25,0.0,1.33,0.08,0.04,0.0,100.0,92.86,0.17,0.0,24,3,1,Rusia Premier Liga,4
Benjamín Garré,0.23,0.08,59.62,1.31,0.0,0.0,1.08,0.46,0.08,0.38,0.0,0.54,0.23,0.08,24.77,79.81,8.0,55.88,0.0,0.08,0.0,0.0,0.69,0.15,0.15,0.0,35.71,49.31,1.62,0.77,13,1,3,Rusia Premier Liga,4
Keita Baldé,0.25,0.17,50.0,1.75,0.0,0.0,0.42,0.08,0.0,0.08,0.0,0.0,0.0,0.0,13.75,80.0,5.33,87.5,0.0,0.0,0.0,0.0,0.42,0.17,0.17,0.0,40.0,43.75,0.58,0.92,12,2,4,Rusia Premier Liga,4
Dzambolat Tsallagov,0.0,0.0,60.0,0.5,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,16.5,81.82,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,69.23,0.5,1.0,2,1,3,Rusia Premier Liga,4
Kirill Folmer,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.33,0.0,5.67,76.47,2.33,50.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,33.33,40.0,0.0,0.33,3,1,3,Rusia Premier Liga,4
Nail Umyarov,0.0,0.0,50.0,1.0,0.0,0.0,1.67,2.0,0.0,0.42,0.08,0.58,0.0,0.0,37.17,84.53,7.67,66.0,0.0,0.08,0.0,0.0,0.75,0.33,0.0,0.0,50.0,54.84,0.42,0.92,12,1,3,Rusia Premier Liga,4
Andrey Semenov,0.0,0.05,100.0,0.47,0.0,0.0,1.11,1.53,0.0,4.58,0.05,0.21,0.0,0.0,42.32,73.63,6.47,42.03,0.0,0.26,0.0,0.0,0.95,0.11,0.26,0.0,64.71,57.52,0.63,1.16,19,3,2,Rusia Premier Liga,4
Aleksey Ionov,0.26,0.0,47.37,0.89,0.0,0.0,0.26,0.07,0.0,0.19,0.0,0.19,0.22,0.04,22.96,85.65,8.93,64.71,0.0,0.0,0.0,0.0,1.0,0.11,0.15,0.0,35.29,36.84,0.22,0.37,27,3,4,Rusia Premier Liga,4
Robert Renan,0.0,0.0,71.43,0.22,0.0,0.0,1.0,1.44,0.0,1.78,0.0,0.33,0.0,0.0,57.11,86.38,7.11,54.12,0.0,0.33,0.0,0.0,0.67,0.22,0.0,0.0,44.44,54.35,0.33,0.44,9,1,2,Rusia Premier Liga,4
Aleksandr Selikhov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.78,0.04,0.0,0.04,0.0,30.11,78.72,0.52,59.24,2.59,0.26,0.15,0.0,1.0,0.26,0.11,0.0,100.0,85.71,0.07,0.04,27,2,1,Rusia Premier Liga,4
Yuri Gorshkov,0.0,0.04,50.0,0.67,0.0,0.0,0.92,1.13,0.0,1.71,0.0,0.38,0.21,0.17,37.29,76.87,8.96,45.92,0.0,0.13,0.0,0.0,1.08,0.13,0.04,0.0,66.67,57.01,0.54,0.42,24,1,2,Rusia Premier Liga,4
Butta Magomedov,0.23,0.05,44.44,1.95,0.05,0.0,1.05,0.73,0.0,0.36,0.0,0.55,0.09,0.0,32.91,78.04,9.36,56.16,0.0,0.09,0.0,0.0,1.64,0.14,0.14,0.0,41.67,48.62,0.73,0.5,22,2,3,Rusia Premier Liga,4
Konstantin Tyukavin,0.29,0.18,43.75,1.79,0.04,0.0,0.14,0.11,0.0,0.46,0.0,0.14,0.04,0.07,7.61,69.01,2.29,44.44,0.0,0.04,0.0,0.0,0.82,0.07,0.0,0.0,29.85,36.51,0.54,0.39,28,1,4,Rusia Premier Liga,4
Gustavo Mantuan,0.27,0.14,53.33,1.41,0.05,4.55,0.32,0.05,0.0,0.05,0.0,0.32,0.18,0.18,10.77,88.61,3.91,85.71,0.0,0.0,0.0,0.0,0.23,0.0,0.09,0.0,44.44,49.4,0.64,0.14,22,1,3,Rusia Premier Liga,4
Glenn Bijl,0.07,0.0,30.0,1.21,0.0,0.0,2.18,1.61,0.11,0.96,0.0,0.64,0.04,0.04,44.61,79.5,9.71,45.14,0.0,0.25,0.0,0.0,1.11,0.07,0.14,0.07,65.38,52.53,0.71,1.32,28,2,2,Rusia Premier Liga,4
Bernard Berisha,0.25,0.15,72.0,1.95,0.0,0.0,1.55,0.2,0.0,0.25,0.0,0.9,0.1,0.1,17.65,66.29,6.1,38.64,0.0,0.05,0.0,0.0,0.9,0.15,0.3,0.0,26.09,48.4,1.5,1.4,20,3,3,Rusia Premier Liga,4
Ilya Stefanovich,0.42,0.08,62.5,1.42,0.17,0.0,0.75,0.08,0.0,0.17,0.0,0.25,0.0,0.0,11.42,69.34,2.58,50.0,0.0,0.0,0.0,0.0,1.83,0.17,0.0,0.0,24.24,38.57,0.42,0.67,12,2,4,Rusia Premier Liga,4
Vyacheslav Karavaev,0.0,0.0,22.22,0.63,0.0,0.0,1.17,0.54,0.0,0.92,0.0,0.08,0.0,0.04,45.88,83.83,11.17,34.02,0.0,0.38,0.0,0.0,0.5,0.04,0.04,0.0,51.72,54.65,0.08,0.46,24,2,2,Rusia Premier Liga,4
Igor Akinfeev,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.72,0.0,0.0,0.03,0.03,23.79,51.88,2.62,38.75,2.03,0.34,0.17,0.07,0.76,0.17,0.07,0.0,100.0,100.0,0.07,0.0,29,3,1,Rusia Premier Liga,4
Dmitri Skopintsev,0.03,0.03,63.93,1.0,0.0,0.0,1.79,0.69,0.03,1.79,0.0,0.21,0.07,0.1,31.86,82.25,6.52,45.36,0.0,0.14,0.0,0.0,1.07,0.1,0.21,0.0,41.67,57.14,0.62,0.76,29,2,2,Rusia Premier Liga,4
Ivan Bašić,0.13,0.0,70.0,1.4,0.0,0.0,0.87,0.4,0.0,0.47,0.0,0.27,0.0,0.0,18.73,84.34,4.47,61.29,0.0,0.0,0.0,0.0,0.87,0.13,0.07,0.0,63.64,53.85,1.0,1.2,15,1,3,Rusia Premier Liga,4
Daniil Denisov,0.03,0.0,45.83,0.66,0.0,0.0,2.21,1.0,0.03,1.14,0.0,0.45,0.21,0.07,39.9,77.96,7.76,41.0,0.0,0.14,0.0,0.0,0.83,0.21,0.14,0.03,58.97,57.07,0.28,0.83,29,1,2,Rusia Premier Liga,4
Sergey Parshivlyuk,0.05,0.0,50.0,0.21,0.0,0.0,0.89,0.95,0.0,1.53,0.0,0.53,0.0,0.05,28.42,81.85,6.11,53.62,0.0,0.16,0.0,0.0,0.79,0.0,0.11,0.0,44.44,57.75,0.58,0.11,19,3,2,Rusia Premier Liga,4
Danil Kapustyanskiy,0.17,0.0,0.0,0.17,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.33,0.33,100.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,60.0,0.17,0.0,6,1,3,Rusia Premier Liga,4
Aleksander Vasyutin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,23.33,72.86,0.33,40.0,2.67,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.33,0.0,3,2,1,Rusia Premier Liga,4
Bruno Fuchs,0.0,0.25,0.0,1.0,0.0,0.0,1.0,1.75,0.0,1.0,0.0,0.75,0.0,0.0,22.0,78.41,2.75,68.42,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,54.55,0.5,0.25,4,1,2,Rusia Premier Liga,4
Dmitri Tikhiy,0.0,0.11,75.0,1.0,0.0,0.0,1.22,2.22,0.11,1.33,0.0,0.22,0.0,0.0,44.33,84.96,5.22,57.89,0.0,0.22,0.0,0.0,1.78,0.0,0.22,0.0,73.68,68.52,1.0,1.0,9,3,2,Rusia Premier Liga,4
Léo,0.0,0.17,100.0,0.42,0.0,0.0,2.58,1.83,0.0,4.25,0.0,0.5,0.08,0.0,42.33,75.0,4.75,48.03,0.0,0.08,0.0,0.0,2.25,0.17,0.17,0.0,57.78,63.21,0.58,1.0,12,2,2,Rusia Premier Liga,4
Dmitri Chistyakov,0.0,0.0,100.0,0.33,0.0,0.0,1.13,0.87,0.07,2.27,0.07,0.2,0.0,0.0,45.13,90.1,1.67,61.9,0.0,0.13,0.0,0.0,0.6,0.2,0.13,0.0,81.58,71.23,0.2,0.6,15,2,2,Rusia Premier Liga,4
Vladis-Emmerson Illoy-Ayyet,0.05,0.0,75.0,0.27,0.05,0.0,1.41,1.64,0.0,2.41,0.0,0.23,0.05,0.0,40.18,79.86,1.86,38.36,0.0,0.14,0.0,0.0,1.36,0.14,0.09,0.0,70.77,74.22,0.68,0.32,22,2,2,Rusia Premier Liga,4
Alexander Yushin,0.19,0.08,37.93,1.65,0.04,0.0,0.27,0.27,0.0,0.38,0.0,0.23,0.19,0.08,10.15,70.08,3.04,52.17,0.0,0.0,0.0,0.0,0.58,0.0,0.08,0.0,18.18,29.63,0.08,0.35,26,2,3,Rusia Premier Liga,4
Ilja Zhigulev,0.0,0.0,100.0,0.42,0.0,0.0,1.08,1.0,0.0,0.42,0.0,0.42,0.0,0.0,15.17,82.97,3.75,64.29,0.0,0.0,0.0,0.0,0.33,0.0,0.08,0.0,50.0,63.83,1.17,0.58,12,2,3,Rusia Premier Liga,4
Timur Suleymanov,0.37,0.04,61.11,1.7,0.07,0.0,0.59,0.41,0.0,0.48,0.0,0.41,0.0,0.04,14.52,63.01,3.33,35.71,0.0,0.07,0.0,0.0,0.89,0.07,0.19,0.04,34.85,39.08,1.07,1.22,27,1,4,Rusia Premier Liga,4
Danil Prutsev,0.04,0.04,62.5,0.44,0.0,0.0,1.11,0.81,0.04,0.22,0.0,0.52,0.07,0.19,35.52,84.98,9.3,60.24,0.0,0.04,0.0,0.0,0.78,0.11,0.15,0.0,22.73,46.21,0.59,0.7,27,1,3,Rusia Premier Liga,4
Georgiy Dzhikiya,0.0,0.0,50.0,0.5,0.0,0.0,0.5,1.32,0.0,2.82,0.0,0.09,0.0,0.05,52.73,84.91,5.55,46.04,0.0,0.14,0.0,0.0,0.95,0.18,0.27,0.05,73.17,67.86,0.64,0.41,22,2,2,Rusia Premier Liga,4
Nuraly Alip,0.0,0.0,40.0,0.13,0.0,0.0,1.25,0.63,0.0,1.38,0.0,0.25,0.0,0.0,54.13,89.15,2.75,51.35,0.0,0.25,0.0,0.0,0.63,0.0,0.13,0.0,63.16,58.33,0.5,0.63,8,1,2,Rusia Premier Liga,4
Anton Shvets,0.07,0.0,14.29,1.04,0.04,0.0,1.89,1.56,0.0,2.33,0.0,0.7,0.04,0.07,38.78,78.32,6.33,45.9,0.0,0.19,0.0,0.0,1.07,0.15,0.41,0.0,54.88,48.66,0.44,1.59,27,2,3,Rusia Premier Liga,4
Ibragim Tsallagov,0.06,0.0,0.0,0.89,0.0,0.0,1.5,1.39,0.06,0.56,0.0,0.39,0.0,0.0,39.22,79.32,6.5,47.67,0.0,0.06,0.0,0.0,1.28,0.28,0.17,0.0,66.67,66.3,1.0,0.44,18,3,3,Rusia Premier Liga,4
Arsen Adamov,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.56,0.0,0.44,0.0,0.0,0.11,0.22,16.67,85.33,4.22,60.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,64.0,0.78,0.22,9,1,2,Rusia Premier Liga,4
Egor Pogostnov,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.56,0.0,4.67,0.0,0.67,0.0,0.0,43.89,79.49,1.89,40.0,0.0,0.33,0.0,0.0,0.67,0.11,0.44,0.0,52.63,47.37,0.33,1.33,9,1,2,Rusia Premier Liga,4
Giorgi Shelia,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.03,0.0,0.34,0.03,0.0,0.0,0.0,27.52,50.75,2.52,42.64,2.76,0.28,0.07,0.0,1.1,0.14,0.14,0.0,100.0,100.0,0.28,0.0,29,3,1,Rusia Premier Liga,4
Daniil Zorin,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,6.0,75.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,1,3,Rusia Premier Liga,4
Vyacheslav Yakimov,0.0,0.0,83.33,0.29,0.0,0.0,3.18,0.82,0.0,0.41,0.0,1.06,0.0,0.06,27.59,70.79,5.65,42.31,0.0,0.24,0.0,0.0,1.06,0.06,0.24,0.0,47.62,54.6,0.59,1.47,17,2,3,Rusia Premier Liga,4
